OBJECTID,Fire80_Raster,X,Y,asp2,twi,tmaxjuly_2,tmax,soilmois,slope,ndvi,lulc,lake,evt_aug,elevation,road,river,pcp
8750,0,-2167030.124,2145366.106,4,-6,1,2,3,3,1,8,4,1,5,2,5,2
8751,0,-2150130.124,2146466.106,4,-219,1,2,4,5,1,9,4,1,5,2,5,2
8752,0,-1271930.124,2156766.106,3,-46,3,2,1,2,2,11,1,2,2,4,1,1
8753,0,-1264630.124,2155466.106,1,-46,3,2,1,1,2,4,1,2,2,4,1,1
8754,0,-1262030.124,2151266.106,2,-46,4,2,1,2,3,4,1,2,2,4,2,1
8755,0,-1214530.124,2156366.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8756,0,-1221530.124,2155366.106,1,-6,2,2,1,1,1,11,1,2,2,4,3,1
8757,0,-1202030.124,2159466.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8758,0,-1206530.124,2154066.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8759,0,-1183830.124,2158166.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8760,0,-1187830.124,2151066.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8761,0,-1176630.124,2154566.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8762,0,-1173230.124,2147766.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8763,0,-1154030.124,2159066.106,1,-46,1,2,1,1,1,11,1,2,2,4,3,1
8764,0,-1161330.124,2145166.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8765,0,-1041830.124,2159366.106,1,-46,2,2,1,1,1,11,1,2,2,3,3,1
8766,0,-1036630.124,2156366.106,1,-46,2,2,1,1,1,11,1,2,2,3,3,1
8767,0,-1041730.124,2151766.106,1,-46,2,2,1,1,1,11,1,2,2,3,3,1
8768,0,-916030.1237,2159066.106,3,-219,3,1,2,4,2,3,3,2,3,4,4,1
8769,0,-917830.1237,2157266.106,3,129,3,1,2,3,2,3,3,2,3,4,4,1
8770,0,-785330.1237,2147066.106,2,-6,2,1,1,3,2,3,4,2,2,4,4,1
8771,0,-466330.1237,2159466.106,4,143,1,1,1,3,2,3,5,2,1,4,5,1
8772,0,-418430.1237,2159366.106,4,-6,1,1,1,3,1,8,5,2,1,4,5,1
8773,0,82769.87628,2147766.106,5,-46,1,1,1,2,2,8,5,2,1,4,5,1
8774,0,254669.8763,2150766.106,3,143,1,1,1,3,1,8,5,1,2,4,5,1
8775,0,265369.8763,2155866.106,5,-219,1,1,1,4,1,8,5,1,2,4,5,1
8776,0,264569.8763,2146066.106,3,-219,1,1,1,4,1,8,5,1,2,4,5,1
8777,0,377269.8763,2153466.106,4,-219,1,1,1,5,1,8,5,1,2,4,4,1
8778,0,378969.8763,2149366.106,3,-219,1,1,2,4,1,8,5,1,3,4,4,1
8779,0,373869.8763,2146466.106,5,-219,1,1,1,5,1,8,5,1,2,4,4,1
8780,0,461669.8763,2153166.106,3,143,1,1,2,3,1,8,5,1,3,4,3,1
8781,0,-2181830.124,2168066.106,3,-219,1,2,3,5,1,10,4,1,5,2,5,3
8782,0,-1259030.124,2172566.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8783,0,-1260630.124,2167966.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8784,0,-1262130.124,2163066.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8785,0,-1255730.124,2171766.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8786,0,-1251530.124,2168166.106,1,-46,2,2,1,1,1,11,1,2,2,4,2,1
8787,0,-1256330.124,2163966.106,1,-46,2,2,1,1,2,11,1,2,2,4,3,1
8788,0,-1228230.124,2166966.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8789,0,-1240230.124,2166566.106,1,-46,2,2,1,1,1,11,1,2,2,4,2,1
8790,0,-1211330.124,2159866.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8791,0,-1192830.124,2163066.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8792,0,-1036430.124,2162666.106,1,-46,2,2,1,1,1,11,1,2,2,4,3,1
8793,0,-820230.1237,2173666.106,3,-219,2,1,3,4,2,3,4,2,1,4,1,1
8794,0,-816630.1237,2171066.106,2,143,2,1,3,4,2,3,4,2,1,4,2,1
8795,0,-826130.1237,2167366.106,2,129,2,1,3,4,2,3,3,2,1,4,2,1
8796,0,-822430.1237,2160166.106,4,-219,2,1,3,4,2,3,3,2,2,4,3,1
8797,0,-807530.1237,2169066.106,3,-6,2,1,2,2,2,3,4,2,2,4,3,1
8798,0,-800930.1237,2164966.106,1,129,2,1,2,2,2,3,4,2,1,4,3,1
8799,0,-467130.1237,2174466.106,3,-6,1,1,1,2,1,3,5,2,1,4,5,1
8800,0,-466530.1237,2171666.106,5,-46,1,1,1,2,1,11,5,2,1,4,5,1
8801,0,-467230.1237,2167366.106,3,-46,1,1,1,2,2,3,5,2,1,4,5,1
8802,0,-458530.1237,2172866.106,4,-46,1,1,1,3,2,3,5,2,1,4,5,1
8803,0,-462630.1237,2170066.106,2,129,1,1,1,2,2,8,5,2,1,4,5,1
8804,0,-466030.1237,2164966.106,4,-46,1,1,1,2,2,3,5,2,1,4,5,1
8805,0,-463030.1237,2164366.106,5,-6,1,1,1,2,2,3,5,2,1,4,5,1
8806,0,-462530.1237,2161766.106,5,143,1,1,1,3,2,8,5,2,1,4,5,1
8807,0,-418630.1237,2162466.106,4,-6,1,1,1,2,1,8,5,2,1,4,5,1
8808,0,68669.87628,2174766.106,2,-46,1,1,1,2,1,8,5,2,1,4,5,1
8809,0,76969.87628,2160366.106,4,-6,1,1,1,3,1,8,5,2,1,4,5,1
8810,0,85269.87628,2167766.106,5,129,1,1,1,2,1,8,5,2,1,4,5,1
8811,0,261669.8763,2171466.106,5,129,1,1,1,2,1,8,5,1,1,4,5,1
8812,0,255769.8763,2164366.106,2,143,1,1,1,4,1,8,5,1,2,4,5,1
8813,0,461069.8763,2173666.106,2,-46,1,1,2,3,1,8,5,1,2,4,4,1
8814,0,470169.8763,2169266.106,4,129,1,1,3,2,1,8,5,1,2,4,3,1
8815,0,469569.8763,2159866.106,3,-6,1,1,2,4,1,8,5,1,2,4,3,1
8816,0,-1257930.124,2177466.106,1,-46,2,2,1,1,1,11,1,2,2,4,2,1
8817,0,-1253730.124,2175666.106,1,-6,2,2,1,1,1,11,1,2,2,4,3,1
8818,0,-1093430.124,2178866.106,3,-6,3,2,1,2,2,3,2,2,2,4,3,1
8819,0,-927530.1237,2184366.106,2,143,3,1,1,3,2,3,3,2,3,4,4,1
8820,0,-917330.1237,2184566.106,4,143,3,1,1,3,2,3,3,2,3,4,4,1
8821,0,-916430.1237,2180466.106,3,-46,3,1,1,3,2,11,3,2,2,4,4,1
8822,0,-825730.1237,2188166.106,3,-46,2,1,3,3,2,3,4,2,1,4,3,1
8823,0,-822930.1237,2187666.106,5,-6,2,1,3,3,2,8,4,2,1,4,3,1
8824,0,-817630.1237,2179866.106,2,129,2,1,2,2,2,3,4,2,1,4,3,1
8825,0,-826430.1237,2178866.106,2,129,2,1,3,2,2,8,4,2,1,4,3,1
8826,0,-467130.1237,2187366.106,2,129,1,1,1,3,2,3,5,2,2,4,5,1
8827,0,-467930.1237,2178666.106,5,129,1,1,1,4,2,3,5,2,1,4,5,1
8828,0,-451730.1237,2186266.106,5,-6,1,1,1,2,1,8,5,2,2,4,5,1
8829,0,-461130.1237,2176566.106,4,143,1,1,1,4,2,8,5,2,1,4,5,1
8830,0,-464930.1237,2175666.106,4,143,1,1,1,3,2,3,5,2,1,4,5,1
8831,0,-445130.1237,2189566.106,2,129,1,1,1,2,1,8,5,2,2,4,5,1
8832,0,-433430.1237,2189766.106,3,143,1,1,1,3,1,3,5,2,2,4,5,1
8833,0,-429330.1237,2188166.106,4,129,1,1,1,2,1,3,5,2,2,4,5,1
8834,0,-435730.1237,2187866.106,4,143,1,1,1,4,1,8,5,2,2,4,5,1
8835,0,-420930.1237,2179766.106,4,-6,1,1,1,3,1,8,5,2,1,4,5,1
8836,0,-417030.1237,2181666.106,3,-219,1,1,1,4,1,8,5,2,1,4,5,1
8837,0,71369.87628,2182566.106,4,129,1,1,1,2,1,8,5,1,1,4,5,1
8838,0,77669.87628,2182466.106,5,-219,1,1,1,4,1,8,5,1,2,4,5,1
8839,0,82769.87628,2186566.106,4,-219,2,1,1,4,1,8,5,1,2,4,5,1
8840,0,141169.8763,2186466.106,2,-6,1,1,1,2,1,8,5,1,2,4,5,1
8841,0,158369.8763,2187566.106,3,143,1,1,1,3,1,8,5,1,2,4,5,1
8842,0,226669.8763,2183066.106,5,-6,1,1,1,2,1,8,5,1,1,4,5,1
8843,0,260569.8763,2175466.106,2,129,1,1,1,2,1,8,5,1,1,4,5,1
8844,0,459769.8763,2181166.106,3,-219,1,1,2,4,1,8,5,1,2,4,4,1
8845,0,463669.8763,2184266.106,3,143,1,1,2,4,1,8,5,1,2,4,4,1
8846,0,-1168930.124,2190366.106,4,143,3,2,1,3,3,5,2,2,3,4,3,1
8847,0,-953230.1237,2203666.106,3,-6,2,1,2,2,1,8,3,2,3,4,4,1
8848,0,-940030.1237,2201966.106,5,-46,2,1,2,2,1,8,3,2,3,4,4,1
8849,0,-946030.1237,2201666.106,2,129,2,1,2,2,1,8,3,2,3,4,4,1
8850,0,-916030.1237,2197066.106,5,143,2,1,2,3,2,3,3,2,3,4,4,1
8851,0,-466630.1237,2194666.106,2,-6,1,1,1,4,2,3,5,2,1,4,5,1
8852,0,-469830.1237,2193066.106,5,129,1,1,1,3,2,3,5,2,1,4,5,1
8853,0,-451330.1237,2196766.106,2,-219,1,1,1,4,1,3,5,2,1,4,5,1
8854,0,-459130.1237,2195566.106,2,-6,1,1,1,3,2,3,5,2,1,4,5,1
8855,0,-456530.1237,2191866.106,2,-6,1,1,1,3,1,8,5,2,2,4,5,1
8856,0,-439430.1237,2202066.106,2,143,1,1,1,4,1,8,5,2,2,4,5,1
8857,0,-447630.1237,2198466.106,2,143,1,1,1,4,1,8,5,2,1,4,5,1
8858,0,-438430.1237,2196866.106,2,143,1,1,1,3,1,8,5,2,2,4,5,1
8859,0,-442430.1237,2196566.106,5,143,1,1,1,3,1,8,5,2,2,4,5,1
8860,0,-439530.1237,2194866.106,5,-6,1,1,1,3,1,8,5,2,2,4,5,1
8861,0,-443330.1237,2192766.106,5,129,1,1,1,2,1,8,5,2,2,4,5,1
8862,0,-433430.1237,2198966.106,2,143,1,1,1,3,1,8,5,2,2,4,5,1
8863,0,-428130.1237,2198466.106,5,129,1,1,1,3,1,8,5,2,2,4,5,1
8864,0,-430730.1237,2194066.106,3,-46,1,1,1,2,1,8,5,2,2,4,5,1
8865,0,-435530.1237,2192266.106,4,143,1,1,1,3,1,8,5,2,2,4,5,1
8866,0,-420330.1237,2192966.106,3,129,1,1,1,3,1,8,5,2,1,4,5,1
8867,0,32569.87628,2201966.106,5,-6,1,1,1,2,1,8,5,2,1,4,5,1
8868,0,71869.87628,2196266.106,3,143,1,1,1,3,1,9,5,1,1,4,5,1
8869,0,84669.87628,2196866.106,4,129,1,1,1,3,1,8,5,1,1,4,5,1
8870,0,224569.8763,2198566.106,4,129,1,1,1,2,1,8,5,1,1,4,5,1
8871,0,217569.8763,2191666.106,5,129,1,1,1,3,1,8,5,1,1,4,5,1
8872,0,471069.8763,2201266.106,3,143,1,1,1,3,1,8,5,1,1,4,4,1
8873,0,-1552930.124,2205466.106,5,-219,1,2,1,5,2,3,4,1,4,3,4,2
8874,0,-1198330.124,2218166.106,5,143,3,2,1,3,3,4,2,2,3,4,4,1
8875,0,-946130.1237,2210066.106,2,-46,2,1,2,2,1,8,3,2,3,4,4,1
8876,0,-915930.1237,2207866.106,2,-219,3,1,2,4,2,3,3,2,3,4,4,1
8877,0,73169.87628,2210866.106,5,-46,1,1,2,2,1,11,5,1,1,4,5,1
8878,0,85069.87628,2206166.106,3,143,2,1,1,3,1,8,5,1,2,4,5,1
8879,0,158569.8763,2219866.106,3,-219,1,1,1,4,1,8,5,1,2,4,5,1
8880,0,459369.8763,2220466.106,2,143,1,1,1,3,1,8,5,1,2,4,4,1
8881,0,457469.8763,2206066.106,3,143,1,1,1,3,1,8,5,1,2,4,4,1
8882,0,465669.8763,2218666.106,3,129,1,1,1,2,1,8,5,1,2,4,4,1
8883,0,467169.8763,2216566.106,3,129,1,1,1,3,1,8,5,1,2,4,4,1
8884,0,461569.8763,2215266.106,3,-219,1,1,1,4,1,8,5,1,2,4,4,1
8885,0,-1239530.124,2233166.106,1,-46,3,2,1,1,1,11,2,2,2,4,4,1
8886,0,-930030.1237,2235666.106,5,-6,3,1,1,2,2,3,3,2,2,4,5,1
8887,0,-900330.1237,2235066.106,4,-46,3,1,1,2,2,3,3,2,1,4,4,1
8888,0,77869.87628,2235266.106,5,-46,1,1,2,3,1,8,5,1,1,4,5,1
8889,0,79269.87628,2222566.106,4,-46,1,1,1,2,1,11,5,1,1,4,5,1
8890,0,82169.87628,2226866.106,5,129,1,1,1,2,1,8,5,1,1,4,5,1
8891,0,457369.8763,2222966.106,3,-219,1,1,1,4,1,8,5,1,2,4,4,1
8892,0,462769.8763,2233466.106,3,-6,1,1,1,2,1,8,5,1,1,4,4,1
8893,0,466469.8763,2230166.106,3,129,1,1,1,2,1,8,5,1,1,4,4,1
8894,0,463169.8763,2228766.106,3,-6,1,1,1,2,1,8,5,1,1,4,4,1
8895,0,471069.8763,2225166.106,2,-46,1,1,1,2,1,8,5,1,1,4,4,1
8896,0,-1671430.124,2243966.106,2,-219,1,2,1,5,1,8,4,1,5,3,2,1
8897,0,-1632330.124,2237266.106,3,-219,1,2,1,5,1,8,4,1,5,3,4,2
8898,0,-1246430.124,2238666.106,2,-46,3,2,1,2,2,11,3,2,2,4,4,1
8899,0,-1241530.124,2249666.106,1,-46,2,2,1,1,1,11,3,2,2,4,4,1
8900,0,-1238230.124,2244166.106,1,-46,2,2,1,1,1,11,3,2,2,4,4,1
8901,0,27969.87628,2244466.106,3,129,1,1,1,4,1,8,5,1,2,4,5,1
8902,0,33469.87628,2238466.106,5,-6,1,1,2,2,1,8,5,1,2,4,5,1
8903,0,81069.87628,2245266.106,2,143,1,1,1,3,1,8,5,1,2,4,5,1
8904,0,377169.8763,2242266.106,5,-6,1,1,2,3,1,8,5,1,2,4,5,1
8905,0,460269.8763,2244866.106,4,129,1,1,1,2,1,8,5,1,2,4,4,1
8906,0,459469.8763,2237066.106,3,-46,1,1,1,3,1,8,5,1,1,4,4,1
8907,0,463969.8763,2249766.106,2,-219,1,1,2,4,1,8,5,1,2,4,4,1
8908,0,468969.8763,2248366.106,2,-219,1,1,2,5,1,8,5,1,1,4,4,1
8909,0,466069.8763,2241966.106,5,129,1,1,1,3,1,8,5,1,1,4,4,1
8910,0,463369.8763,2239366.106,3,129,1,1,1,2,1,8,5,1,1,4,4,1
8911,0,467469.8763,2237466.106,4,-6,1,1,1,2,1,8,5,1,1,4,4,1
8912,0,500069.8763,2245966.106,5,-46,1,1,1,2,1,8,5,1,1,4,4,1
8913,0,491369.8763,2245366.106,5,129,1,1,1,2,1,8,5,1,1,4,4,1
8914,0,495169.8763,2242866.106,2,129,1,1,1,2,1,8,5,1,1,4,4,1
8915,0,504169.8763,2241966.106,3,-6,1,1,1,2,1,8,5,1,1,4,4,1
8916,0,497969.8763,2241566.106,2,-6,1,1,1,2,1,8,5,1,1,4,4,1
8917,0,492169.8763,2239366.106,5,-46,1,1,1,2,1,8,5,1,1,4,4,1
8918,0,505569.8763,2239166.106,4,-6,1,1,1,2,1,8,4,1,1,4,4,1
8919,0,506769.8763,2250366.106,3,-46,1,1,1,2,1,8,5,1,1,4,4,1
8920,0,514869.8763,2250166.106,3,129,1,1,2,2,1,8,4,1,1,4,4,1
8921,0,507569.8763,2243966.106,3,-46,1,1,1,2,1,8,4,1,1,4,4,1
8922,0,511669.8763,2237866.106,5,-6,1,1,1,3,1,8,4,1,1,4,4,1
8923,0,-1278230.124,2265866.106,1,-46,3,2,1,1,1,11,3,2,2,4,4,1
8924,0,-1282230.124,2262666.106,1,-46,3,2,1,1,1,11,3,2,2,4,4,1
8925,0,-1249930.124,2253866.106,4,143,3,2,1,3,3,11,3,2,3,4,4,1
8926,0,-1188730.124,2260266.106,3,-6,3,2,1,2,3,3,3,2,2,4,4,1
8927,0,-947430.1237,2257666.106,3,-219,3,1,1,4,2,8,3,2,3,4,5,1
8928,0,-7230.123719,2265166.106,5,-6,1,1,1,2,1,8,5,1,1,4,5,1
8929,0,369.8762814,2256466.106,3,129,1,1,1,3,1,8,5,1,1,4,5,1
8930,0,33769.87628,2265466.106,5,-46,1,1,2,2,1,11,5,1,1,4,5,1
8931,0,23669.87628,2263266.106,4,143,1,1,1,3,1,8,5,1,1,4,5,1
8932,0,29569.87628,2252766.106,3,-6,1,1,1,4,1,11,5,1,1,4,5,1
8933,0,75069.87628,2262666.106,3,143,1,1,1,3,1,11,5,1,1,4,5,1
8934,0,69169.87628,2252466.106,5,129,1,1,1,2,1,8,5,1,1,4,5,1
8935,0,83069.87628,2265566.106,2,143,1,1,1,3,1,8,5,1,2,4,5,1
8936,0,368569.8763,2264566.106,2,-219,1,1,2,5,1,8,5,1,2,4,5,1
8937,0,371069.8763,2262666.106,5,143,1,1,3,4,1,8,5,1,3,4,5,1
8938,0,378069.8763,2260766.106,5,143,1,1,3,4,1,8,5,1,2,4,5,1
8939,0,373169.8763,2255666.106,4,-219,1,1,2,5,1,8,5,1,2,4,5,1
8940,0,379169.8763,2251666.106,5,143,1,1,3,4,1,8,5,1,2,4,5,1
8941,0,467969.8763,2263666.106,4,-6,1,1,2,2,1,8,5,1,1,4,5,1
8942,0,462469.8763,2260066.106,4,143,1,1,2,3,1,8,5,1,1,4,5,1
8943,0,471869.8763,2258166.106,4,-6,1,1,2,3,1,8,5,1,1,4,5,1
8944,0,469969.8763,2255466.106,4,-219,1,1,2,4,1,8,5,1,1,4,4,1
8945,0,-1715830.124,2272566.106,3,-219,1,2,1,5,2,8,4,1,4,3,4,1
8946,0,-1272830.124,2273666.106,1,-46,2,2,1,1,1,11,3,2,2,4,4,1
8947,0,-942730.1237,2270366.106,4,143,3,1,1,3,2,3,3,2,3,4,5,1
8948,0,-28530.12372,2279966.106,5,143,1,1,1,3,1,8,5,1,1,4,5,1
8949,0,-16130.12372,2272266.106,5,-46,1,1,1,2,1,8,5,1,1,4,5,1
8950,0,-10130.12372,2273466.106,3,-6,1,1,1,3,1,8,5,1,2,4,5,1
8951,0,-3130.123719,2272966.106,3,129,1,1,1,3,1,8,5,1,2,4,5,1
8952,0,-3530.123719,2269066.106,5,143,1,1,1,3,1,8,5,1,2,4,5,1
8953,0,5469.876281,2279566.106,4,129,1,1,1,3,1,8,5,1,2,4,5,1
8954,0,10369.87628,2270066.106,5,-6,1,1,1,2,1,8,5,1,2,4,5,1
8955,0,5069.876281,2267666.106,5,-46,1,1,1,2,1,8,5,1,1,4,5,1
8956,0,28469.87628,2275066.106,3,-219,1,1,1,5,1,8,5,1,2,4,5,1
8957,0,24669.87628,2269666.106,3,-219,1,1,1,4,1,8,5,1,1,4,5,1
8958,0,71869.87628,2278666.106,2,-6,1,1,1,2,1,8,5,1,1,4,5,1
8959,0,71369.87628,2269266.106,1,-46,1,1,1,1,1,11,5,1,1,4,5,1
8960,0,368469.8763,2279966.106,2,-219,1,1,2,4,1,8,5,1,2,4,5,1
8961,0,368569.8763,2274466.106,2,143,1,1,2,4,1,8,5,1,2,4,5,1
8962,0,381069.8763,2273266.106,2,-6,1,1,3,3,1,8,5,1,3,4,5,1
8963,0,373069.8763,2271966.106,3,-219,1,1,3,4,1,8,5,1,3,4,5,1
8964,0,374769.8763,2267466.106,5,-6,1,1,3,4,1,8,5,1,2,4,5,1
8965,0,437669.8763,2276766.106,3,143,1,1,1,3,1,8,5,1,2,4,5,1
8966,0,458969.8763,2271666.106,2,143,1,1,2,4,1,8,5,1,1,4,5,1
8967,0,461369.8763,2267366.106,4,-6,1,1,2,3,1,8,5,1,1,4,5,1
8968,0,-1785730.124,2318566.106,5,-219,1,2,1,5,2,5,4,1,4,3,5,1
8969,0,-1257530.124,2324666.106,1,-46,3,2,1,1,1,11,3,2,2,4,5,1
8970,0,-1259630.124,2314866.106,1,-46,2,2,1,1,1,11,3,2,2,4,5,1
8971,0,-1254630.124,2326666.106,1,-46,3,2,1,1,1,11,3,2,2,4,5,1
8972,0,-1255830.124,2322966.106,1,-46,3,2,1,1,1,11,3,2,2,4,5,1
8973,0,-962830.1237,2325266.106,4,-219,2,1,1,4,1,8,4,1,3,4,5,1
8974,0,-964730.1237,2314466.106,3,143,2,1,1,3,1,8,4,2,3,4,5,1
8975,0,-911630.1237,2322366.106,3,-6,2,1,1,3,1,8,4,1,3,4,5,1
8976,0,-907530.1237,2316266.106,3,-46,2,1,1,2,1,8,4,1,2,4,5,1
8977,0,-902930.1237,2323666.106,3,143,2,1,1,3,1,8,4,1,2,4,5,1
8978,0,-895830.1237,2323166.106,5,-6,2,1,1,2,1,8,4,1,2,4,5,1
8979,0,-897430.1237,2322766.106,4,129,2,1,1,2,1,8,4,1,2,4,5,1
8980,0,-901530.1237,2317466.106,3,129,3,1,1,2,1,8,4,1,2,4,5,1
8981,0,-899730.1237,2315666.106,2,-46,3,1,1,2,1,8,4,1,2,4,5,1
8982,0,-885130.1237,2323166.106,5,129,2,1,1,2,2,8,4,1,2,4,5,1
8983,0,-890130.1237,2315366.106,5,129,2,1,1,2,1,8,4,1,2,4,5,1
8984,0,-42030.12372,2324266.106,5,-6,1,1,1,3,1,8,5,1,1,4,5,1
8985,0,-44330.12372,2323966.106,2,143,1,1,1,3,1,8,5,1,1,4,5,1
8986,0,-43630.12372,2319666.106,3,-6,1,1,1,2,1,8,5,1,1,4,5,1
8987,0,-48530.12372,2317566.106,2,143,1,1,1,3,1,8,5,1,1,4,5,1
8988,0,-41530.12372,2316066.106,2,-46,1,1,1,2,1,8,5,1,2,4,5,1
8989,0,-36630.12372,2321366.106,5,-219,1,1,1,4,1,8,5,1,2,4,5,1
8990,0,-34130.12372,2316766.106,4,143,1,1,1,4,1,8,5,1,2,4,5,1
8991,0,-34030.12372,2314566.106,4,143,1,1,1,3,1,8,5,1,2,4,5,1
8992,0,79669.87628,2321466.106,2,129,1,1,1,4,1,8,5,1,2,4,5,1
8993,0,69569.87628,2320166.106,3,-219,1,1,1,4,1,8,5,1,3,4,5,1
8994,0,81569.87628,2324966.106,4,143,1,1,1,5,1,8,5,1,2,4,5,1
8995,0,88169.87628,2319466.106,3,143,1,1,1,4,1,8,5,1,2,4,5,1
8996,0,81069.87628,2315966.106,3,-6,1,1,1,4,1,8,5,1,2,4,5,1
8997,0,-1596630.124,2332466.106,2,-219,4,2,1,4,3,4,4,2,3,3,4,1
8998,0,-1257530.124,2337666.106,1,-46,3,2,1,1,1,11,4,2,2,4,5,1
8999,0,-1176030.124,2330866.106,3,129,3,2,1,4,3,4,4,2,2,4,5,1
9000,0,-1149030.124,2333066.106,5,-6,3,1,1,2,2,4,4,2,3,4,5,1
9001,0,-1037130.124,2329066.106,4,129,3,1,1,4,2,9,4,2,3,4,5,1
9002,0,-962530.1237,2341466.106,3,143,2,1,1,3,1,8,4,1,3,4,5,1
9003,0,-962430.1237,2340266.106,3,143,2,1,1,3,1,8,4,1,3,4,5,1
9004,0,-961330.1237,2339366.106,3,143,2,1,1,3,1,8,4,1,3,4,5,1
9005,0,-967430.1237,2334066.106,4,143,2,1,1,3,1,8,4,1,3,4,5,1
9006,0,-909330.1237,2338766.106,3,-219,2,1,1,4,1,8,4,1,3,4,5,1
9007,0,-913130.1237,2333766.106,3,-46,2,1,1,3,1,8,4,1,3,4,5,1
9008,0,-908730.1237,2327466.106,4,129,2,1,1,2,1,8,4,1,3,4,5,1
9009,0,-905430.1237,2339766.106,3,-46,2,1,1,2,1,8,4,1,2,4,5,1
9010,0,-902730.1237,2338166.106,3,-6,2,1,1,2,1,8,4,1,2,4,5,1
9011,0,-904630.1237,2331666.106,2,-6,2,1,1,2,1,8,4,1,2,4,5,1
9012,0,-898230.1237,2330466.106,3,-46,2,1,1,3,1,8,4,1,2,4,5,1
9013,0,-896430.1237,2329266.106,3,-46,2,1,1,3,1,8,4,1,2,4,5,1
9014,0,-894530.1237,2328066.106,3,129,2,1,1,2,1,8,4,1,2,4,5,1
9015,0,-887730.1237,2338066.106,2,-46,2,1,1,2,1,8,4,1,2,4,5,1
9016,0,-892030.1237,2337566.106,2,129,2,1,1,3,1,8,4,1,2,4,5,1
9017,0,-42430.12372,2330566.106,5,143,1,1,1,4,1,8,5,1,1,4,5,1
9018,0,-27230.12372,2340966.106,3,-46,1,1,1,4,1,8,5,1,1,4,5,1
9019,0,-29430.12372,2332166.106,3,129,1,1,1,2,1,8,5,1,2,4,5,1
9020,0,-37530.12372,2331166.106,5,143,1,1,1,3,1,8,5,1,2,4,5,1
9021,0,-37630.12372,2328566.106,4,143,1,1,1,3,1,8,5,1,2,4,5,1
9022,0,-32030.12372,2328566.106,4,129,1,1,1,2,1,8,5,1,2,4,5,1
9023,0,-21330.12372,2341866.106,5,-219,1,1,1,4,1,8,5,1,1,4,5,1
